movie_id,title,budget,original_language,overview,popularity,revenue,runtime,release_status,vote_average,vote_count,genre_id,genre_name,production_company_id,production_company_name,rn,release_year,profit,success
62116,Mozart's Sister,0,fr,"A re-imagined account of the early life of Maria Anna 'Nannerl' Mozart, five years older than Wolfgang and a musical prodigy in her own right.",0.774442,0.0,120.0,Released,6.2,13,18,Drama,13907,Les Films Alyne,1,2010,0.0,0
787,Mr. & Mrs. Smith,110000000,en,"After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.",44.635452,478207520.0,120.0,Released,6.5,2965,18,Drama,433,Weed Road Pictures,1,2005,368207520.0,1
16232,Mr. 3000,30000000,en,"Aging baseball star who goes by the nickname, Mr. 3000, finds out many years after retirement that he didn't quite reach 3,000 hits. Now at age 47 he's back to try and reach that goal.",2.850896,21800302.0,104.0,Released,5.0,66,18,Drama,9195,Touchstone Pictures,1,2004,-8199698.0,0
1268,Mr. Bean's Holiday,25000000,en,"Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling and true love, among other things.",27.683874,229736344.0,90.0,Released,6.1,663,35,Comedy,686,Tiger Aspect Productions,1,2007,204736344.0,1
374461,Mr. Church,8000000,en,"A unique friendship develops when a little girl and her dying mother inherit a cook - Mr. Church. What begins as an arrangement that should only last six months, instead spans fifteen years.",7.828459,0.0,104.0,Released,7.0,129,18,Drama,19456,Envision Media Arts,1,2016,-8000000.0,0
2022,Mr. Deeds,50000000,en,"When Longfellow Deeds, a small-town pizzeria owner and poet, inherits $40 billion from his deceased uncle, he quickly begins rolling in a different kind of dough. Moving to the big city, Deeds finds himself besieged by opportunists all gunning for their piece of the pie. Babe, a television tabloid reporter, poses as an innocent small-town girl to do an exposT on Deeds.",18.121404,171269535.0,96.0,Released,5.6,644,35,Comedy,12,New Line Cinema,1,2002,121269535.0,1
2054,Mr. Holland's Opus,0,en,"In 1965, passionate musician Glenn Holland takes a day job as a high school music teacher, convinced it's just a small obstacle on the road to his true calling: writing a historic opus. As the decades roll by with the composition unwritten but generations of students inspired through his teaching, Holland must redefine his life's purpose.",6.775294,106269971.0,137.0,Released,6.9,113,18,Drama,915,Hollywood Pictures,1,1995,106269971.0,1
10622,Mr. Nice Guy,12716953,cn,A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape.,7.077505,18814720.0,113.0,Released,6.3,128,28,Action,2521,Golden Harvest Company,1,1997,6097767.0,0
82703,Mr. Peabody & Sherman,145000000,en,"A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-travel machine is stolen and moments in history begin to be changed.",38.73494,272912430.0,92.0,Released,6.7,843,12,Adventure,520,Pacific Data Images (PDI),1,2014,127912430.0,0
58224,Mr. Popper's Penguins,55000000,en,"Jim Carrey stars as Tom Popper, a successful businessman whoÆs clueless when it comes to the really important things in life...until he inherits six ôadorableö penguins, each with its own unique personality. Soon TomÆs rambunctious roommates turn his swank New York apartment into a snowy winter wonderland ù and the rest of his world upside-down.",32.835777,187361754.0,94.0,Released,5.7,751,35,Comedy,306,Twentieth Century Fox Film Corporation,1,2011,132361754.0,1
3083,Mr. Smith Goes to Washington,1500000,en,"Naive and idealistic Jefferson Smith, leader of the Boy Rangers, is appointed on a lark by the spineless governor of his state. He is reunited with the state's senior senator--presidential hopeful and childhood hero, Senator Joseph Paine. In Washington, however, Smith discovers many of the shortcomings of the political process as his earnest goal of a national boys' camp leads to a conflict with the state political boss, Jim Taylor. Taylor first tries to corrupt Smith and then later attempts to destroy Smith through a scandal.",12.2624,9600000.0,129.0,Released,7.9,241,18,Drama,5,Columbia Pictures,1,1939,8100000.0,1
245700,Mr. Turner,0,en,"Eccentric British painter J.M.W. Turner  lives his last 25 years with gusto and secretly becomes involved with a seaside landlady, while his faithful housekeeper bears an unrequited love for him.",9.242554,5405500.0,150.0,Released,6.3,204,18,Drama,9349,Film4,1,2014,5405500.0,1
788,Mrs. Doubtfire,25000000,en,"Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as an English nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start.",30.884535,441286195.0,125.0,Released,7.0,1591,18,Drama,306,Twentieth Century Fox Film Corporation,1,1993,416286195.0,1
40001,Mrs. Winterbourne,25000000,en,"Connie Doyle is eighteen and pregnant her boyfriend has kicked her out. She accidentaly ends up on a train where she meets Hugh Winterbourne and his wife Patricia who is pregnant. The train wrecks and she wakes up in the hosptial to find out that it's been assumed that she's Patricia. Hugh's mother takes her in and she falls in love with Hugh's brother Bill. Just when she thinks everything is going her way, her ex-boyfriend shows up.",7.946769,10070000.0,105.0,Released,5.3,25,18,Drama,559,TriStar Pictures,1,1996,-14930000.0,0
11971,Much Ado About Nothing,8000000,en,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding.",10.19377,0.0,111.0,Released,7.2,189,18,Drama,3102,Renaissance Films,1,1993,-8000000.0,0
103731,Mud,10000000,en,Two teenage boys encounter a fugitive and make a pact to help him escape from an island in the Mississippi.,17.663353,21587700.0,130.0,Released,7.0,1068,18,Drama,7493,FilmNation Entertainment,1,2013,11587700.0,1
10674,Mulan,90000000,en,"A tomboyish girl disguises herself as a young man so she can fight with the Imperial Chinese Army against the invading Huns. With help from wise-cracking dragon Mushu, Mulan just might save her country -- and win the heart of handsome Captain Li Shang.",67.427755,304320254.0,88.0,Released,7.6,2008,12,Adventure,2,Walt Disney Pictures,1,1998,214320254.0,1
1018,Mulholland Drive,15000000,en,"After a car wreck on the winding Mulholland Drive renders a woman amnesic, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.",31.60985,20117339.0,147.0,Released,7.6,1477,18,Drama,373,Asymmetrical Productions,1,2001,5117339.0,0
9304,Multiplicity,45000000,en,"Construction worker Doug Kinney finds that the pressures of his working life, combined with his duties to his wife Laura and daughter Jennifer leaves him with little time for himself. However, he is approached by geneticist Dr. Owen Leeds, who offers Doug a rather unusual solution to his problems: cloning.",11.120344,0.0,117.0,Released,5.5,154,14,Fantasy,441,Columbia Pictures Corporation,1,1996,-45000000.0,0
24071,Mumford,0,en,"In the small town of Mumford, a psychologist of the same name moves in and quickly becomes very popular, despite a questionable past.",4.310168,0.0,112.0,Released,6.3,26,18,Drama,9195,Touchstone Pictures,1,1999,0.0,0
612,Munich,70000000,en,"During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack.",29.035222,130358911.0,164.0,Released,6.9,696,18,Drama,27,DreamWorks SKG,1,2005,60358911.0,0
145220,Muppets Most Wanted,50000000,en,"While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick.",14.808304,80383290.0,112.0,Released,6.2,316,12,Adventure,32,Buena Vista,1,2014,30383290.0,0
10208,Muppets from Space,24000000,en,"When Gonzo's breakfast cereal tells him that he's the descendant of aliens from another planet, his attempts at extraterrestrial communication get him kidnapped by a secret government agency, prompting the Muppets to spring into action. It's hard to believe Gonzo's story at first, but Kermit and friends soon find themselves on an epic journey into outer space filled with plenty of intergalactic misadventures.",6.589193,16290976.0,87.0,Released,5.8,92,14,Fantasy,5,Columbia Pictures,1,1999,-7709024.0,0
11892,Murder by Numbers,50000000,en,"Tenacious homicide detective Cassie Mayweather and her still-green partner are working a murder case, attempting to profile two malevolently brilliant young men: cold, calculating killers whose dark secrets might explain their crimes.",16.167093,56714147.0,120.0,Released,6.0,268,18,Drama,97,Castle Rock Entertainment,1,2002,6714147.0,0
14278,Murderball,300000,en,"Quadriplegics, who play full-contact rugby in wheelchairs, overcome unimaginable obstacles to compete in the Paralympic Games in Athens, Greece.",1.085909,1750211.0,88.0,Released,6.9,23,99,Documentary,446,Thinkfilm,1,2005,1450211.0,1
11172,Music and Lyrics,40000000,en,"A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words.",17.659032,145896422.0,96.0,Released,6.2,554,35,Comedy,79,Village Roadshow Pictures,1,2007,105896422.0,1
11648,Must Love Dogs,30000000,en,"Sarah Nolan is a newly divorced woman cautiously rediscovering romance with the enthusiastic but often misguided help of her well-meaning family. As she braves a series of hilarious disastrous mismatches and first dates, Sarah begins to trust her own instincts again and learns that, no matter what, it's never a good idea to give up on love.",11.120167,58405313.0,98.0,Released,5.8,140,35,Comedy,598,Team Todd,1,2005,28405313.0,0
290370,Mutant World,0,en,"A decade after a disastrous meteor impact wipes out most of society, a group of survivalists emerge to find themselves on a twisted version of the old Earth, with a nascent society besieged by vicious marauders, ferocious mutants, and the dreadful symptoms of a post-apocalyptic environment.",1.893697,1500000.0,85.0,Released,2.6,9,878,Science Fiction,12467,Nomadic Pictures,1,2014,1500000.0,1
334531,My All American,20000000,en,"Freddie Steinmark, an underdog on the gridiron, faces the toughest challenge of his life after leading his team to a championship season.",3.102987,0.0,118.0,Released,6.8,36,18,Drama,23596,Paul Schiff Productions,1,2015,-20000000.0,0
11240,My Beautiful Laundrette,860000,en,"Omar, a homosexual Pakistani boy living in London with his alcoholic father, lifts a chunk of drug money from another Pakistani and, with his lover Johnny, decides to renovate a grungy laundrette.",3.703005,2451545.0,97.0,Released,6.6,51,18,Drama,181,Channel Four Films,1,1985,1591545.0,1
13596,My Best Friend's Girl,20000000,en,"When Dustin's girlfriend, Alexis, breaks up with him, he employs his best buddy, Tank, to take her out on the worst rebound date imaginable in the hopes that it will send her running back into his arms. But when Tank begins to really fall for Alexis, he finds himself in an impossible position.",17.145287,36620508.0,101.0,Released,5.4,220,35,Comedy,1632,Lionsgate,1,2008,16620508.0,0
8874,My Best Friend's Wedding,38000000,en,"When she receives word that her longtime platonic pal Michael O'Neal is getting married to debutante Kimberly Wallace, food critic Julianne Potter realizes her true feelings for Michael -- and sets out to sabotage the wedding.",15.401855,299288605.0,105.0,Released,6.3,584,35,Comedy,559,TriStar Pictures,1,1997,261288605.0,1
8346,My Big Fat Greek Wedding,5000000,en,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,18.115566,368744044.0,95.0,Released,6.2,671,18,Drama,3268,Home Box Office (HBO),1,2002,363744044.0,1
302688,My Big Fat Greek Wedding 2,18000000,en,"""The continuing adventures of the Portokalos family. A follow-up to the 2002 comedy, """"My Big Fat Greek Wedding.""""""",16.027955,88923251.0,94.0,Released,5.5,322,35,Comedy,33,Universal Pictures,1,2016,70923251.0,1
27404,My Big Fat Independent Movie,0,en,"""This film is a spoof along the lines of """"Scary Movie"""" and """"Not Another Teen Movie."""" It includes parodies of some of the indie film world's most renowned movies such as """"Memento,"""" """"Pulp Fiction,"""" """"Magnolia,"""" """"My Big Fat Greek Wedding,"""" """"Amelie,"""" """"Run Lola Run,"""" """"El Mariachi,"""" """"The Good Girl,"""" """"Pi,"""" """"Swingers"""" and many others.""",0.68822,0.0,80.0,Released,3.0,5,35,Comedy,60481,Film Threat DVD,1,2005,0.0,0
14435,My Bloody Valentine,15000000,en,"Ten years ago, a tragedy changed the town of Harmony forever. Tom Hanniger, an inexperienced coal miner, caused an accident in the tunnels that trapped and killed five men and sent the only survivor, Harry Warden, into a permanent coma. But Harry Warden wanted revenge. Exactly one year later, on ValentineÆs Day, he woke upàand brutally murdered twenty-two people with a pickaxe before being killed.",13.706357,100734718.0,101.0,Released,5.3,299,27,Horror,1632,Lionsgate,1,2009,85734718.0,1
1989,My Blueberry Nights,10000000,en,"Elizabeth has just been through a particularly nasty breakup, and now she's ready to leave her friends and memories behind as she chases her dreams across the country. In order to support herself on her journey, Elizabeth picks up a series of waitress jobs along the way. As Elizabeth crosses paths with a series of lost souls.",10.733761,21786738.0,111.0,Released,6.0,190,18,Drama,539,Block 2 Pictures,1,2007,11786738.0,1
2830,My Boss's Daughter,14000000,en,"When a young man agrees to housesit for his boss, he thinks it'll be the perfect opportunity to get close to the woman he desperately has a crush on û his boss's daughter. But he doesn't plan on the long line of other houseguests that try to keep him from his mission. And he also has to deal with the daughter's older brother, who's on the run from local drug dealers.",14.813614,0.0,83.0,Released,4.4,180,35,Comedy,7405,Dimension Films,1,2003,-14000000.0,0
10377,My Cousin Vinny,11000000,en,"Two carefree pals traveling through Alabama are mistakenly arrested, and charged with murder. Fortunately, one of them has a cousin who's a lawyer - Vincent Gambini, a former auto mechanic from Brooklyn who just passed his bar exam after his sixth try. When he arrives with his leather-clad girlfriend , to try his first case, it's a real shock - for him and the Deep South!",19.231507,64088552.0,120.0,Released,7.3,384,18,Drama,306,Twentieth Century Fox Film Corporation,1,1992,53088552.0,1
25975,My Date with Drew,0,en,"Ever since the second grade when he first saw her in E.T. The Extraterrestrial, Brian Herzlinger has had a crush on Drew Barrymore. Now, 20 years later he's decided to try to fulfill his lifelong dream by asking her for a date. There's one small problem: She's Drew Barrymore and he's, well, Brian Herzlinger, a broke 27-year-old aspiring filmmaker from New Jersey.",1.929883,0.0,90.0,Released,6.3,16,99,Documentary,87986,rusty bear entertainment,1,2005,0.0,0
17908,My Dog Skip,7000000,en,"A shy boy is unable to make friends in Yazoo City, Mississippi in 1942, until his parents give him a terrier puppy for his ninth birthday. The dog, which he names Skip, becomes well known and loved throughout the community and enriches the life of the boy, Willie, as he grows into manhood. Based on the best-selling Mississippi memoir by the late Willie Morris.",5.675535,0.0,95.0,Released,6.5,69,18,Drama,1088,Alcon Entertainment,1,2000,-7000000.0,0
52032,My Dog Tulip,0,en,The story of a man who rescues a German shepherd and how the two become fast friends.,1.170257,246574.0,83.0,Released,7.6,9,16,Animation,8828,Norman Twain Productions,1,2009,246574.0,1
11113,My Fair Lady,17000000,en,A misogynistic and snobbish phonetics professor agrees to a wager that he can take a flower girl and make her presentable in high society.,20.786616,72070731.0,170.0,Released,7.4,352,18,Drama,6194,Warner Bros.,1,1964,55070731.0,1
9849,My Favorite Martian,65000000,en,"News producer, Tim O'Hara gets himself fired for unwillingly compromising his bosses' daughter during a live transmission. A little later, he witnesses the crashing of a small Martian spacecraft, realizing his one-time chance of delivering a story that will rock the earth. Since Tim took the original but scaled-down spaceship with him, the Martian follows him to retrieve it.",6.80692,36850101.0,94.0,Released,5.1,80,18,Drama,2,Walt Disney Pictures,1,1999,-28149899.0,0
17795,My Fellow Americans,0,en,"They used to run the country. Now they're running for their lives! Two on-the-lam former Presidents of the United States. Framed in a scandal by the current President and pursued by armed agents, the two squabbling political foes plunge into a desperately frantic search for the evidence that will establish their innocence.",2.809378,0.0,101.0,Released,6.3,46,18,Drama,6194,Warner Bros.,1,1996,0.0,0
4032,My Girl,16500000,en,"""Vada Sultenfuss is obsessed with death. Her mother is dead, and her father runs a funeral parlor. She is also in love with her English teacher, and joins a poetry class over the summer just to impress him. Thomas J., her best friend, is """"allergic to everything"""", and sticks with Vada despite her hangups. When Vada's father hires Shelly, and begins to fall for her, things take a turn to the worse...""",20.935169,0.0,102.0,Released,7.0,428,18,Drama,5,Columbia Pictures,1,1991,-16500000.0,0
20,My Life Without Me,0,en,A Pedro Almodovar production in which a fatally ill mother with only two months to live creates a list of things she wants to do before she dies with out telling her family of her illness.,7.958831,9726954.0,106.0,Released,7.2,77,18,Drama,49,El Deseo,1,2003,9726954.0,1
23049,My Life in Ruins,17000000,en,"A Greek tour guide named Georgia attempts to recapture her kefi (Greek for mojo) by guiding a ragtag group of tourists around Greece and showing them the beauty of her native land. Along the way, she manages to open their eyes to the wonders of an exotic foreign land while beginning to see the world through a new set of eyes in the process.",5.787891,20455276.0,95.0,Released,5.6,101,35,Comedy,43,Fox Searchlight Pictures,1,2009,3455276.0,0
220488,My Lucky Star,0,zh,My Lucky Star is a 2013 Chinese romance film directed by Dennie Gordon and starring Zhang Ziyi and Leehom Wang. The film also serves as a prequel to the 2009 film Sophie's Revenge.,1.86453,0.0,114.0,Released,4.3,8,35,Comedy,8250,Bona International Film Group,1,2013,0.0,0
1961,My Name Is Bruce,1500000,en,B Movie Legend Bruce Campbell is mistaken for his character Ash from the Evil Dead trilogy and forced to fight a real monster in a small town in Oregon.,7.5591,173066.0,86.0,Released,5.9,107,27,Horror,552,Dark Horse Entertainment,1,2007,-1326934.0,0
26022,My Name Is Khan,12000000,en,"Rizwan Khan, a Muslim from the Borivali section of Mumbai, has Asperger's syndrome. He marries a Hindu single mother, Mandira, in San Francisco. After 9/11, Rizwan is detained by authorities at LAX who treat him as a terrorist because of his condition and his race.",14.719886,42345360.0,145.0,Released,7.7,232,18,Drama,43,Fox Searchlight Pictures,1,2010,30345360.0,1
468,My Own Private Idaho,2500000,en,"""In this loose adaptation of Shakespeare's """"Henry IV,"""" Mike Waters (River Phoenix) is a gay hustler afflicted with narcolepsy. Scott Favor (Keanu Reeves) is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant.""",10.363642,0.0,104.0,Released,7.1,212,18,Drama,8,Fine Line Features,1,1991,-2500000.0,0
10024,My Sister's Keeper,30000000,en,"Sara and Brian live an idyllic life with their young son and daughter. But their family is rocked by sudden, heartbreaking news that forces them to make a difficult and unorthodox choice in order to save their baby girl's life. The parents' desperate decision raises both ethical and moral questions and rips away at the foundation of their relationship. Their actions ultimately set off a court case that threatens to tear the family apart, while revealing surprising truths that challenge everyone's perceptions of love and loyalty and give new meaning to the definition of healing.",24.09152,95714875.0,109.0,Released,7.1,598,18,Drama,2604,Mark Johnson Productions,1,2009,65714875.0,1
43931,My Soul to Take,25000000,en,A serial killer returns to his hometown to stalk seven children who share the same birthday as the date he was allegedly put to rest.,7.001176,19829957.0,107.0,Released,5.2,147,18,Drama,7295,Relativity Media,1,2010,-5170043.0,0
12120,My Stepmother is an Alien,20000000,en,"Trying to rescue her home planet from destruction, a gorgeous extraterrestrial named Celeste arrives on Earth and begins her scientific research. She woos quirky scientist Dr. Steve Mills, a widower with a young daughter. Before long, Celeste finds herself in love with Steve and her new life on Earth, where she experiences true intimacy for the first time. But when she loses sight of her mission, she begins to question where she belongs.",9.455596,13854000.0,108.0,Released,5.3,131,35,Comedy,6313,Weintraub Entertainment Group,1,1988,-6146000.0,0
4474,My Super Ex-Girlfriend,0,en,"When New York architect Matt Saunders dumps his new girlfriend Jenny Johnson - a smart, sexy and reluctant superhero known as G-Girl - she uses her powers to make his life a living hell!",20.252143,60896147.0,95.0,Released,4.8,442,14,Fantasy,508,Regency Enterprises,1,2006,60896147.0,1
75900,My Week with Marilyn,6400000,en,"Sir Laurence Olivier is making a movie in London. Young Colin Clark, an eager film student, wants to be involved and he navigates himself a job on the set. When film star Marilyn Monroe arrives for the start of shooting, all of London is excited to see the blonde bombshell, while Olivier is struggling to meet her many demands and acting ineptness, and Colin is intrigued by her. Colin's intrigue is met when Marilyn invites him into her inner world where she struggles with her fame, her beauty and her desire to be a great actress.",21.006078,35057696.0,99.0,Released,6.6,406,18,Drama,288,BBC Films,1,2011,28657696.0,1
9824,Mystery Men,68000000,en,"When Captain Amazing (Kinnear) is kidnapped by Casanova Frankenstein (Rush) a group of superheroes combine together to create a plan. But these aren't normal superheroes. Now, the group who include such heroes as Mr. Furious (Stiller), The Shoveller (Macy) and The Blue Raja (Azaria) must put all the powers together to save everyone they know and love.",12.948627,29762011.0,121.0,Released,5.7,250,12,Adventure,33,Universal Pictures,1,1999,-38237989.0,0
15198,"Mystery, Alaska",28000000,en,"In Mystery, Alaska, life revolves around the legendary Saturday hockey game at the local pond. But everything changes when the hometown team unexpectedly gets booked in an exhibition match against the New York Rangers. When quirky small-towners, slick promoters and millionaire athletes come together.",4.436792,8888143.0,119.0,Released,6.0,69,18,Drama,915,Hollywood Pictures,1,1999,-19111857.0,0
11191,Mystic Pizza,0,en,Three teenage girls come of age while working at a pizza parlor in Mystic Connecticut.,6.379933,0.0,104.0,Released,5.9,123,18,Drama,3344,Night Light Films,1,1988,0.0,0
322,Mystic River,25000000,en,"A story about friendship and loyalty, guilt and vengeance, and the fateful affect the past has on the present.",31.242999,156822020.0,138.0,Released,7.6,1422,18,Drama,79,Village Roadshow Pictures,1,2003,131822020.0,1
9353,Nacho Libre,32000000,en,"""Nacho Libre is loosely based on the story of Fray Tormenta (""""Friar Storm""""), aka Rev. Sergio Gutierrez Benitez, a real-life Mexican Catholic priest who had a 23-year career as a masked luchador. He competed in order to support the orphanage he directed. The producers are Jack Black, David Klawans, Julia Pistor, and Mike White.""",14.642055,80197993.0,92.0,Released,5.6,359,35,Comedy,4,Paramount Pictures,1,2006,48197993.0,1
14043,Nancy Drew,0,en,Intrepid teenage private eye Nancy Drew heads to Tinseltown with her father to investigate the unsolved murder of a movie star in this old-fashioned whodunit based on Carolyn Keene's popular series of books for young adults. But can the small-town girl cut through the Hollywood hype to solve the case?,5.0348,0.0,99.0,Released,5.8,143,12,Adventure,449,Virtual Studios,1,2007,0.0,0
11283,Nanny McPhee,25000000,en,"Widower Cedric Brown (Colin Firth) hires Nanny McPhee (Emma Thompson) to care for his seven rambunctious children, who have chased away all previous nannies. Taunted by Simon (Thomas Sangster) and his siblings, Nanny McPhee uses mystical powers to instill discipline. And when the children's great-aunt and benefactor, Lady Adelaide Stitch (Angela Lansbury), threatens to separate the kids, the family pulls together under the guidance of Nanny McPhee.",24.356483,122489822.0,97.0,Released,6.4,711,14,Fantasy,33,Universal Pictures,1,2005,97489822.0,1
35019,Nanny McPhee and the Big Bang,35000000,en,"Nanny McPhee appears at the door of a harried young mother, Mrs. Isabel Green, who is trying to run the family farm while her husband is away at war. But once sheÆs arrived, Nanny McPhee discovers that the children are fighting a war of their own against two spoiled city cousins who have just moved in. Relying on everything from a flying motorcycle and a statue that comes to life to a tree-climbing piglet and a baby elephant, Nanny uses her magic to teach her mischievous charges five new lessons.",23.835055,93246388.0,109.0,Released,6.0,436,14,Fantasy,33,Universal Pictures,1,2010,58246388.0,1
8193,Napoleon Dynamite,400000,en,"A listless and alienated teenager decides to help his new friend win the class presidency in their small western high school, while he must deal with his bizarre family life back home.",23.603514,46118097.0,95.0,Released,6.7,554,35,Comedy,4,Paramount Pictures,1,2004,45718097.0,1
11022,Narc,6500000,en,"An undercover narc dies, the investigation stalls, so the Detroit P.D. brings back Nick Tellis, fired 18-months ago when a stray bullet hits a pregnant woman. Tellis teams with Henry Oak, a friend of the dead narc and an aggressive cop constantly under the scrutiny of internal affairs. They follow leads and informants turn up dead.",8.526635,12633747.0,105.0,Released,6.8,142,18,Drama,4,Paramount Pictures,1,2002,6133747.0,0
9644,National Lampoon's Loaded Weapon 1,0,en,"""An LA detective is murdered because she has microfilm with the recipe to make cocaine cookies. A """"Lethal Weapon"""" style cop team tries to find and stop the fiends before they can dope the nation by distributing their wares via the """"Wilderness Girls"""" cookie drive.""",12.963328,0.0,84.0,Released,5.7,157,35,Comedy,12,New Line Cinema,1,1993,0.0,0
11153,National Lampoon's Vacation,15000000,en,"Clark Griswold is on a quest to take his family on a quest to Walley World theme park for a vacation, but things don't go exactly as planned.",22.838834,61399552.0,98.0,Released,7.1,410,12,Adventure,6194,Warner Bros.,1,1983,46399552.0,1
11452,National LampoonÆs Van Wilder,5000000,en,"Van Wilder has been attending college for far too many years and is scared to graduate, but VanÆs father eventually realizes what is going on. When he stops paying his son's tuition fees, Van must come up with the money if he wants to stay in college, so he and his friends come up with a great fund-raising idea û throwing parties. However, when the college magazine finds out and reporter, Gwen is sent to do a story on Van Wilder, things get a little complicated.",35.108498,38275483.0,92.0,Released,5.9,858,35,Comedy,870,Tapestry Films,1,2002,33275483.0,1
2059,National Treasure,100000000,en,"Modern treasure hunters, led by archaeologist Ben Gates, search for a chest of riches rumored to have been stashed away by George Washington, Thomas Jefferson and Benjamin Franklin during the Revolutionary War. The chest's whereabouts may lie in secret clues embedded in the Constitution and the Declaration of Independence, and Gates is in a race to find the gold before his enemies do.",58.849256,347451894.0,131.0,Released,6.4,1926,12,Adventure,2,Walt Disney Pictures,1,2004,247451894.0,1
302579,Naturally Native,700000,en,"Naturally Native follows the lives, loves, pain, joy and relationships of three sisters as they attempt to start their own business. Of American Indian ancestry, but adopted by white foster parents as young children, each sister has her own identity issues and each has chosen a very different career path. Now dedicated to starting a Native cosmetic business, they attempt to overcome obstacles both in the business world and in the home. A touching love story of family and culture, Naturally Native also interweaves a subtle, but strong wake-up call regarding the treatment of Native people in corporate America. Naturally Native also provides some insight into tribal infrastructure and gaming issues.",0.578798,10508.0,107.0,Released,0.0,0,18,Drama,38147,Red-horse Native,1,1999,-689492.0,0
361159,Navy Seals vs. Zombies,0,en,"A team of highly skilled Navy SEALS find themselves embarking on the battle of their lives when they come face-to-face with the undead. After a deadly outbreak occurs in New Orleans, the SEALS must fight for their lives, and the city, against an army of zombies.",2.394613,0.0,97.0,Released,3.5,36,27,Horror,3546,Hollywood Media Bridge,1,2015,0.0,0
46415,Neal 'n' Nikki,0,en,"""The film, as its name implies, centres on Gurneal """"Neal"""" Ahluwalia and Nikkita """"Nikki"""" Bakshi (Uday Chopra and Tanisha), two Canadians of Indian descent, born and raised in British Columbia. Before getting married Neal wants to spend one month on vacation in total freedom by meeting women, going to clubs...""",0.285131,0.0,122.0,Released,2.3,4,35,Comedy,1569,Yash Raj Films,1,2005,0.0,0
129670,Nebraska,12000000,en,"An aging, booze-addled father takes a trip from Montana to Nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize.",29.223881,17654912.0,115.0,Released,7.4,636,12,Adventure,838,Paramount Vantage,1,2013,5654912.0,0
136797,Need for Speed,66000000,en,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.",54.81489,203277636.0,130.0,Released,6.1,1520,18,Drama,27,DreamWorks SKG,1,2014,137277636.0,1
195589,Neighbors,18000000,en,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,36.471231,268157400.0,96.0,Released,6.2,2713,35,Comedy,33,Universal Pictures,1,2014,250157400.0,1
325133,Neighbors 2: Sorority Rising,35000000,en,A sorority moves in next door to the home of Mac and Kelly Radner who have a young child. The Radner's enlist their former nemeses from the fraternity to help battle the raucous sisters.,50.179171,108758521.0,91.0,Released,5.6,1462,35,Comedy,33,Universal Pictures,1,2016,73758521.0,1
328387,Nerve,20000000,en,"Industrious high school senior, Vee Delmonico, has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future.",62.933899,83707310.0,96.0,Released,7.1,2181,12,Adventure,1632,Lionsgate,1,2016,63707310.0,1
